Sredni czas oczekiwania: 26.6
pNumber,burstTime,arrivalTime,waitingTime,endTime
0,5,0,0,5,
8,1,0,5,6,
1,5,0,6,11,
4,5,0,11,16,
5,8,0,16,24,
9,9,0,24,33,
7,11,0,33,44,
2,13,0,44,57,
3,13,0,57,70,
6,19,0,70,89,
