Sredni czas oczekiwania: 3435.813
pNumber,burstTime,arrivalTime,waitingTime,endTime
708,2,0,136,138,
711,2,0,138,140,
744,2,0,140,142,
775,2,0,142,144,
792,2,0,144,146,
815,2,0,146,148,
830,2,0,148,150,
854,2,0,150,152,
868,2,0,152,154,
877,2,0,154,156,
885,2,0,156,158,
896,2,0,158,160,
940,2,0,160,162,
941,2,0,162,164,
942,2,0,164,166,
957,2,0,166,168,
965,2,0,168,170,
980,2,0,170,172,
994,2,0,172,174,
7,3,0,174,177,
48,3,0,177,180,
69,3,0,180,183,
75,3,0,183,186,
125,3,0,186,189,
132,3,0,189,192,
136,3,0,192,195,
144,3,0,195,198,
159,3,0,198,201,
174,3,0,201,204,
175,3,0,204,207,
183,3,0,207,210,
197,3,0,210,213,
237,3,0,213,216,
260,3,0,216,219,
277,3,0,219,222,
304,3,0,222,225,
317,3,0,225,228,
349,3,0,228,231,
389,3,0,231,234,
413,3,0,234,237,
446,3,0,237,240,
458,3,0,240,243,
493,3,0,243,246,
496,3,0,246,249,
516,3,0,249,252,
535,3,0,252,255,
544,3,0,255,258,
549,3,0,258,261,
553,3,0,261,264,
600,3,0,264,267,
649,3,0,267,270,
677,3,0,270,273,
721,3,0,273,276,
722,3,0,276,279,
724,3,0,279,282,
749,3,0,282,285,
803,3,0,285,288,
806,3,0,288,291,
822,3,0,291,294,
823,3,0,294,297,
841,3,0,297,300,
843,3,0,300,303,
848,3,0,303,306,
856,3,0,306,309,
864,3,0,309,312,
883,3,0,312,315,
904,3,0,315,318,
905,3,0,318,321,
926,3,0,321,324,
967,3,0,324,327,
969,3,0,327,330,
975,3,0,330,333,
992,3,0,333,336,
10,4,0,336,340,
11,4,0,340,344,
12,4,0,344,348,
97,4,0,348,352,
122,4,0,352,356,
173,4,0,356,360,
187,4,0,360,364,
198,4,0,364,368,
246,4,0,368,372,
256,4,0,372,376,
268,4,0,376,380,
270,4,0,380,384,
339,4,0,384,388,
374,4,0,388,392,
402,4,0,392,396,
449,4,0,396,400,
460,4,0,400,404,
468,4,0,404,408,
471,4,0,408,412,
472,4,0,412,416,
480,4,0,416,420,
501,4,0,420,424,
506,4,0,424,428,
512,4,0,428,432,
519,4,0,432,436,
548,4,0,436,440,
584,4,0,440,444,
635,4,0,444,448,
687,4,0,448,452,
696,4,0,452,456,
715,4,0,456,460,
723,4,0,460,464,
733,4,0,464,468,
767,4,0,468,472,
772,4,0,472,476,
786,4,0,476,480,
804,4,0,480,484,
814,4,0,484,488,
820,4,0,488,492,
855,4,0,492,496,
874,4,0,496,500,
902,4,0,500,504,
913,4,0,504,508,
944,4,0,508,512,
958,4,0,512,516,
2,5,0,516,521,
25,5,0,521,526,
53,5,0,526,531,
55,5,0,531,536,
70,5,0,536,541,
81,5,0,541,546,
147,5,0,546,551,
185,5,0,551,556,
195,5,0,556,561,
203,5,0,561,566,
220,5,0,566,571,
231,5,0,571,576,
269,5,0,576,581,
295,5,0,581,586,
297,5,0,586,591,
300,5,0,591,596,
319,5,0,596,601,
398,5,0,601,606,
412,5,0,606,611,
415,5,0,611,616,
464,5,0,616,621,
494,5,0,621,626,
505,5,0,626,631,
531,5,0,631,636,
540,5,0,636,641,
560,5,0,641,646,
571,5,0,646,651,
581,5,0,651,656,
587,5,0,656,661,
605,5,0,661,666,
611,5,0,666,671,
626,5,0,671,676,
632,5,0,676,681,
683,5,0,681,686,
690,5,0,686,691,
697,5,0,691,696,
737,5,0,696,701,
873,5,0,701,706,
879,5,0,706,711,
888,5,0,711,716,
915,5,0,716,721,
916,5,0,721,726,
928,5,0,726,731,
966,5,0,731,736,
974,5,0,736,741,
983,5,0,741,746,
986,5,0,746,751,
997,5,0,751,756,
31,6,0,756,762,
43,6,0,762,768,
45,6,0,768,774,
56,6,0,774,780,
123,6,0,780,786,
126,6,0,786,792,
149,6,0,792,798,
163,6,0,798,804,
172,6,0,804,810,
207,6,0,810,816,
221,6,0,816,822,
223,6,0,822,828,
243,6,0,828,834,
249,6,0,834,840,
252,6,0,840,846,
258,6,0,846,852,
360,6,0,852,858,
386,6,0,858,864,
393,6,0,864,870,
452,6,0,870,876,
514,6,0,876,882,
580,6,0,882,888,
612,6,0,888,894,
627,6,0,894,900,
643,6,0,900,906,
673,6,0,906,912,
703,6,0,912,918,
714,6,0,918,924,
748,6,0,924,930,
784,6,0,930,936,
785,6,0,936,942,
798,6,0,942,948,
817,6,0,948,954,
847,6,0,954,960,
860,6,0,960,966,
871,6,0,966,972,
910,6,0,972,978,
930,6,0,978,984,
935,6,0,984,990,
981,6,0,990,996,
988,6,0,996,1002,
1,7,0,1002,1009,
5,7,0,1009,1016,
54,7,0,1016,1023,
58,7,0,1023,1030,
62,7,0,1030,1037,
71,7,0,1037,1044,
84,7,0,1044,1051,
86,7,0,1051,1058,
94,7,0,1058,1065,
137,7,0,1065,1072,
145,7,0,1072,1079,
169,7,0,1079,1086,
192,7,0,1086,1093,
200,7,0,1093,1100,
225,7,0,1100,1107,
227,7,0,1107,1114,
229,7,0,1114,1121,
236,7,0,1121,1128,
263,7,0,1128,1135,
278,7,0,1135,1142,
293,7,0,1142,1149,
307,7,0,1149,1156,
324,7,0,1156,1163,
327,7,0,1163,1170,
352,7,0,1170,1177,
385,7,0,1177,1184,
394,7,0,1184,1191,
396,7,0,1191,1198,
399,7,0,1198,1205,
407,7,0,1205,1212,
409,7,0,1212,1219,
427,7,0,1219,1226,
438,7,0,1226,1233,
459,7,0,1233,1240,
484,7,0,1240,1247,
511,7,0,1247,1254,
538,7,0,1254,1261,
594,7,0,1261,1268,
663,7,0,1268,1275,
674,7,0,1275,1282,
679,7,0,1282,1289,
694,7,0,1289,1296,
706,7,0,1296,1303,
750,7,0,1303,1310,
755,7,0,1310,1317,
756,7,0,1317,1324,
796,7,0,1324,1331,
797,7,0,1331,1338,
870,7,0,1338,1345,
911,7,0,1345,1352,
17,8,0,1352,1360,
36,8,0,1360,1368,
51,8,0,1368,1376,
59,8,0,1376,1384,
88,8,0,1384,1392,
90,8,0,1392,1400,
99,8,0,1400,1408,
109,8,0,1408,1416,
117,8,0,1416,1424,
118,8,0,1424,1432,
139,8,0,1432,1440,
142,8,0,1440,1448,
155,8,0,1448,1456,
160,8,0,1456,1464,
178,8,0,1464,1472,
184,8,0,1472,1480,
190,8,0,1480,1488,
261,8,0,1488,1496,
267,8,0,1496,1504,
273,8,0,1504,1512,
283,8,0,1512,1520,
284,8,0,1520,1528,
286,8,0,1528,1536,
311,8,0,1536,1544,
329,8,0,1544,1552,
346,8,0,1552,1560,
373,8,0,1560,1568,
375,8,0,1568,1576,
379,8,0,1576,1584,
395,8,0,1584,1592,
405,8,0,1592,1600,
417,8,0,1600,1608,
429,8,0,1608,1616,
462,8,0,1616,1624,
465,8,0,1624,1632,
492,8,0,1632,1640,
529,8,0,1640,1648,
619,8,0,1648,1656,
620,8,0,1656,1664,
623,8,0,1664,1672,
652,8,0,1672,1680,
659,8,0,1680,1688,
686,8,0,1688,1696,
695,8,0,1696,1704,
709,8,0,1704,1712,
727,8,0,1712,1720,
741,8,0,1720,1728,
743,8,0,1728,1736,
762,8,0,1736,1744,
763,8,0,1744,1752,
777,8,0,1752,1760,
793,8,0,1760,1768,
805,8,0,1768,1776,
811,8,0,1776,1784,
835,8,0,1784,1792,
872,8,0,1792,1800,
922,8,0,1800,1808,
952,8,0,1808,1816,
970,8,0,1816,1824,
35,9,0,1824,1833,
40,9,0,1833,1842,
46,9,0,1842,1851,
66,9,0,1851,1860,
73,9,0,1860,1869,
78,9,0,1869,1878,
93,9,0,1878,1887,
100,9,0,1887,1896,
101,9,0,1896,1905,
105,9,0,1905,1914,
154,9,0,1914,1923,
166,9,0,1923,1932,
226,9,0,1932,1941,
230,9,0,1941,1950,
234,9,0,1950,1959,
239,9,0,1959,1968,
288,9,0,1968,1977,
305,9,0,1977,1986,
334,9,0,1986,1995,
341,9,0,1995,2004,
344,9,0,2004,2013,
384,9,0,2013,2022,
423,9,0,2022,2031,
425,9,0,2031,2040,
467,9,0,2040,2049,
495,9,0,2049,2058,
522,9,0,2058,2067,
530,9,0,2067,2076,
541,9,0,2076,2085,
563,9,0,2085,2094,
567,9,0,2094,2103,
586,9,0,2103,2112,
595,9,0,2112,2121,
617,9,0,2121,2130,
624,9,0,2130,2139,
651,9,0,2139,2148,
672,9,0,2148,2157,
678,9,0,2157,2166,
702,9,0,2166,2175,
717,9,0,2175,2184,
726,9,0,2184,2193,
742,9,0,2193,2202,
752,9,0,2202,2211,
765,9,0,2211,2220,
771,9,0,2220,2229,
819,9,0,2229,2238,
826,9,0,2238,2247,
834,9,0,2247,2256,
869,9,0,2256,2265,
880,9,0,2265,2274,
917,9,0,2274,2283,
949,9,0,2283,2292,
951,9,0,2292,2301,
962,9,0,2301,2310,
968,9,0,2310,2319,
984,9,0,2319,2328,
990,9,0,2328,2337,
6,10,0,2337,2347,
8,10,0,2347,2357,
119,10,0,2357,2367,
129,10,0,2367,2377,
135,10,0,2377,2387,
146,10,0,2387,2397,
153,10,0,2397,2407,
235,10,0,2407,2417,
240,10,0,2417,2427,
250,10,0,2427,2437,
272,10,0,2437,2447,
279,10,0,2447,2457,
298,10,0,2457,2467,
302,10,0,2467,2477,
309,10,0,2477,2487,
335,10,0,2487,2497,
350,10,0,2497,2507,
363,10,0,2507,2517,
382,10,0,2517,2527,
401,10,0,2527,2537,
422,10,0,2537,2547,
434,10,0,2547,2557,
444,10,0,2557,2567,
456,10,0,2567,2577,
466,10,0,2577,2587,
497,10,0,2587,2597,
520,10,0,2597,2607,
526,10,0,2607,2617,
589,10,0,2617,2627,
599,10,0,2627,2637,
610,10,0,2637,2647,
630,10,0,2647,2657,
631,10,0,2657,2667,
642,10,0,2667,2677,
661,10,0,2677,2687,
701,10,0,2687,2697,
720,10,0,2697,2707,
729,10,0,2707,2717,
738,10,0,2717,2727,
813,10,0,2727,2737,
845,10,0,2737,2747,
859,10,0,2747,2757,
886,10,0,2757,2767,
892,10,0,2767,2777,
895,10,0,2777,2787,
909,10,0,2787,2797,
921,10,0,2797,2807,
924,10,0,2807,2817,
932,10,0,2817,2827,
937,10,0,2827,2837,
953,10,0,2837,2847,
989,10,0,2847,2857,
57,11,0,2857,2868,
64,11,0,2868,2879,
87,11,0,2879,2890,
114,11,0,2890,2901,
143,11,0,2901,2912,
168,11,0,2912,2923,
179,11,0,2923,2934,
196,11,0,2934,2945,
206,11,0,2945,2956,
274,11,0,2956,2967,
285,11,0,2967,2978,
313,11,0,2978,2989,
318,11,0,2989,3000,
348,11,0,3000,3011,
359,11,0,3011,3022,
378,11,0,3022,3033,
391,11,0,3033,3044,
424,11,0,3044,3055,
442,11,0,3055,3066,
445,11,0,3066,3077,
453,11,0,3077,3088,
457,11,0,3088,3099,
473,11,0,3099,3110,
475,11,0,3110,3121,
499,11,0,3121,3132,
509,11,0,3132,3143,
515,11,0,3143,3154,
534,11,0,3154,3165,
558,11,0,3165,3176,
572,11,0,3176,3187,
593,11,0,3187,3198,
606,11,0,3198,3209,
614,11,0,3209,3220,
616,11,0,3220,3231,
639,11,0,3231,3242,
644,11,0,3242,3253,
657,11,0,3253,3264,
658,11,0,3264,3275,
710,11,0,3275,3286,
732,11,0,3286,3297,
780,11,0,3297,3308,
788,11,0,3308,3319,
790,11,0,3319,3330,
812,11,0,3330,3341,
828,11,0,3341,3352,
829,11,0,3352,3363,
831,11,0,3363,3374,
833,11,0,3374,3385,
884,11,0,3385,3396,
914,11,0,3396,3407,
933,11,0,3407,3418,
959,11,0,3418,3429,
963,11,0,3429,3440,
972,11,0,3440,3451,
982,11,0,3451,3462,
998,11,0,3462,3473,
29,12,0,3473,3485,
42,12,0,3485,3497,
47,12,0,3497,3509,
60,12,0,3509,3521,
77,12,0,3521,3533,
83,12,0,3533,3545,
92,12,0,3545,3557,
107,12,0,3557,3569,
148,12,0,3569,3581,
205,12,0,3581,3593,
209,12,0,3593,3605,
214,12,0,3605,3617,
217,12,0,3617,3629,
228,12,0,3629,3641,
251,12,0,3641,3653,
282,12,0,3653,3665,
292,12,0,3665,3677,
294,12,0,3677,3689,
296,12,0,3689,3701,
314,12,0,3701,3713,
321,12,0,3713,3725,
351,12,0,3725,3737,
418,12,0,3737,3749,
441,12,0,3749,3761,
454,12,0,3761,3773,
478,12,0,3773,3785,
489,12,0,3785,3797,
500,12,0,3797,3809,
507,12,0,3809,3821,
508,12,0,3821,3833,
517,12,0,3833,3845,
527,12,0,3845,3857,
542,12,0,3857,3869,
561,12,0,3869,3881,
562,12,0,3881,3893,
570,12,0,3893,3905,
574,12,0,3905,3917,
578,12,0,3917,3929,
592,12,0,3929,3941,
676,12,0,3941,3953,
693,12,0,3953,3965,
700,12,0,3965,3977,
725,12,0,3977,3989,
728,12,0,3989,4001,
745,12,0,4001,4013,
779,12,0,4013,4025,
782,12,0,4025,4037,
789,12,0,4037,4049,
810,12,0,4049,4061,
839,12,0,4061,4073,
858,12,0,4073,4085,
867,12,0,4085,4097,
890,12,0,4097,4109,
891,12,0,4109,4121,
899,12,0,4121,4133,
907,12,0,4133,4145,
923,12,0,4145,4157,
956,12,0,4157,4169,
978,12,0,4169,4181,
996,12,0,4181,4193,
49,13,0,4193,4206,
80,13,0,4206,4219,
98,13,0,4219,4232,
150,13,0,4232,4245,
162,13,0,4245,4258,
164,13,0,4258,4271,
194,13,0,4271,4284,
219,13,0,4284,4297,
224,13,0,4297,4310,
241,13,0,4310,4323,
254,13,0,4323,4336,
299,13,0,4336,4349,
353,13,0,4349,4362,
368,13,0,4362,4375,
377,13,0,4375,4388,
383,13,0,4388,4401,
388,13,0,4401,4414,
392,13,0,4414,4427,
404,13,0,4427,4440,
406,13,0,4440,4453,
411,13,0,4453,4466,
431,13,0,4466,4479,
448,13,0,4479,4492,
455,13,0,4492,4505,
481,13,0,4505,4518,
483,13,0,4518,4531,
487,13,0,4531,4544,
518,13,0,4544,4557,
524,13,0,4557,4570,
528,13,0,4570,4583,
564,13,0,4583,4596,
577,13,0,4596,4609,
596,13,0,4609,4622,
598,13,0,4622,4635,
601,13,0,4635,4648,
609,13,0,4648,4661,
647,13,0,4661,4674,
650,13,0,4674,4687,
751,13,0,4687,4700,
758,13,0,4700,4713,
776,13,0,4713,4726,
783,13,0,4726,4739,
791,13,0,4739,4752,
795,13,0,4752,4765,
800,13,0,4765,4778,
809,13,0,4778,4791,
832,13,0,4791,4804,
836,13,0,4804,4817,
837,13,0,4817,4830,
862,13,0,4830,4843,
881,13,0,4843,4856,
882,13,0,4856,4869,
901,13,0,4869,4882,
903,13,0,4882,4895,
919,13,0,4895,4908,
927,13,0,4908,4921,
938,13,0,4921,4934,
947,13,0,4934,4947,
955,13,0,4947,4960,
977,13,0,4960,4973,
985,13,0,4973,4986,
999,13,0,4986,4999,
106,14,0,4999,5013,
124,14,0,5013,5027,
138,14,0,5027,5041,
140,14,0,5041,5055,
165,14,0,5055,5069,
180,14,0,5069,5083,
189,14,0,5083,5097,
201,14,0,5097,5111,
202,14,0,5111,5125,
257,14,0,5125,5139,
289,14,0,5139,5153,
330,14,0,5153,5167,
421,14,0,5167,5181,
439,14,0,5181,5195,
479,14,0,5195,5209,
490,14,0,5209,5223,
597,14,0,5223,5237,
608,14,0,5237,5251,
655,14,0,5251,5265,
688,14,0,5265,5279,
713,14,0,5279,5293,
760,14,0,5293,5307,
766,14,0,5307,5321,
778,14,0,5321,5335,
801,14,0,5335,5349,
825,14,0,5349,5363,
844,14,0,5363,5377,
861,14,0,5377,5391,
865,14,0,5391,5405,
897,14,0,5405,5419,
898,14,0,5419,5433,
936,14,0,5433,5447,
946,14,0,5447,5461,
961,14,0,5461,5475,
973,14,0,5475,5489,
979,14,0,5489,5503,
3,15,0,5503,5518,
4,15,0,5518,5533,
14,15,0,5533,5548,
19,15,0,5548,5563,
34,15,0,5563,5578,
39,15,0,5578,5593,
67,15,0,5593,5608,
72,15,0,5608,5623,
89,15,0,5623,5638,
104,15,0,5638,5653,
111,15,0,5653,5668,
167,15,0,5668,5683,
199,15,0,5683,5698,
204,15,0,5698,5713,
211,15,0,5713,5728,
218,15,0,5728,5743,
222,15,0,5743,5758,
247,15,0,5758,5773,
271,15,0,5773,5788,
275,15,0,5788,5803,
308,15,0,5803,5818,
316,15,0,5818,5833,
325,15,0,5833,5848,
326,15,0,5848,5863,
340,15,0,5863,5878,
364,15,0,5878,5893,
366,15,0,5893,5908,
369,15,0,5908,5923,
381,15,0,5923,5938,
403,15,0,5938,5953,
408,15,0,5953,5968,
419,15,0,5968,5983,
432,15,0,5983,5998,
433,15,0,5998,6013,
435,15,0,6013,6028,
470,15,0,6028,6043,
482,15,0,6043,6058,
488,15,0,6058,6073,
502,15,0,6073,6088,
513,15,0,6088,6103,
543,15,0,6103,6118,
550,15,0,6118,6133,
559,15,0,6133,6148,
568,15,0,6148,6163,
603,15,0,6163,6178,
633,15,0,6178,6193,
668,15,0,6193,6208,
685,15,0,6208,6223,
740,15,0,6223,6238,
794,15,0,6238,6253,
821,15,0,6253,6268,
838,15,0,6268,6283,
846,15,0,6283,6298,
849,15,0,6298,6313,
852,15,0,6313,6328,
857,15,0,6328,6343,
863,15,0,6343,6358,
889,15,0,6358,6373,
893,15,0,6373,6388,
934,15,0,6388,6403,
18,16,0,6403,6419,
22,16,0,6419,6435,
26,16,0,6435,6451,
37,16,0,6451,6467,
50,16,0,6467,6483,
74,16,0,6483,6499,
79,16,0,6499,6515,
82,16,0,6515,6531,
102,16,0,6531,6547,
152,16,0,6547,6563,
171,16,0,6563,6579,
186,16,0,6579,6595,
188,16,0,6595,6611,
208,16,0,6611,6627,
259,16,0,6627,6643,
265,16,0,6643,6659,
290,16,0,6659,6675,
338,16,0,6675,6691,
342,16,0,6691,6707,
354,16,0,6707,6723,
416,16,0,6723,6739,
440,16,0,6739,6755,
450,16,0,6755,6771,
463,16,0,6771,6787,
469,16,0,6787,6803,
539,16,0,6803,6819,
546,16,0,6819,6835,
551,16,0,6835,6851,
576,16,0,6851,6867,
583,16,0,6867,6883,
585,16,0,6883,6899,
641,16,0,6899,6915,
660,16,0,6915,6931,
689,16,0,6931,6947,
698,16,0,6947,6963,
704,16,0,6963,6979,
734,16,0,6979,6995,
746,16,0,6995,7011,
747,16,0,7011,7027,
769,16,0,7027,7043,
781,16,0,7043,7059,
807,16,0,7059,7075,
840,16,0,7075,7091,
878,16,0,7091,7107,
918,16,0,7107,7123,
920,16,0,7123,7139,
964,16,0,7139,7155,
13,17,0,7155,7172,
38,17,0,7172,7189,
65,17,0,7189,7206,
76,17,0,7206,7223,
108,17,0,7223,7240,
116,17,0,7240,7257,
121,17,0,7257,7274,
130,17,0,7274,7291,
161,17,0,7291,7308,
212,17,0,7308,7325,
242,17,0,7325,7342,
332,17,0,7342,7359,
343,17,0,7359,7376,
345,17,0,7376,7393,
347,17,0,7393,7410,
356,17,0,7410,7427,
362,17,0,7427,7444,
365,17,0,7444,7461,
390,17,0,7461,7478,
400,17,0,7478,7495,
410,17,0,7495,7512,
428,17,0,7512,7529,
437,17,0,7529,7546,
474,17,0,7546,7563,
532,17,0,7563,7580,
566,17,0,7580,7597,
579,17,0,7597,7614,
588,17,0,7614,7631,
590,17,0,7631,7648,
625,17,0,7648,7665,
646,17,0,7665,7682,
648,17,0,7682,7699,
653,17,0,7699,7716,
664,17,0,7716,7733,
671,17,0,7733,7750,
680,17,0,7750,7767,
699,17,0,7767,7784,
716,17,0,7784,7801,
718,17,0,7801,7818,
719,17,0,7818,7835,
761,17,0,7835,7852,
764,17,0,7852,7869,
787,17,0,7869,7886,
808,17,0,7886,7903,
875,17,0,7903,7920,
876,17,0,7920,7937,
894,17,0,7937,7954,
912,17,0,7954,7971,
929,17,0,7971,7988,
943,17,0,7988,8005,
950,17,0,8005,8022,
993,17,0,8022,8039,
21,18,0,8039,8057,
23,18,0,8057,8075,
91,18,0,8075,8093,
96,18,0,8093,8111,
127,18,0,8111,8129,
133,18,0,8129,8147,
141,18,0,8147,8165,
151,18,0,8165,8183,
158,18,0,8183,8201,
215,18,0,8201,8219,
216,18,0,8219,8237,
245,18,0,8237,8255,
255,18,0,8255,8273,
280,18,0,8273,8291,
291,18,0,8291,8309,
315,18,0,8309,8327,
331,18,0,8327,8345,
355,18,0,8345,8363,
358,18,0,8363,8381,
361,18,0,8381,8399,
372,18,0,8399,8417,
397,18,0,8417,8435,
414,18,0,8435,8453,
430,18,0,8453,8471,
443,18,0,8471,8489,
477,18,0,8489,8507,
510,18,0,8507,8525,
521,18,0,8525,8543,
525,18,0,8543,8561,
537,18,0,8561,8579,
555,18,0,8579,8597,
556,18,0,8597,8615,
575,18,0,8615,8633,
591,18,0,8633,8651,
618,18,0,8651,8669,
628,18,0,8669,8687,
640,18,0,8687,8705,
662,18,0,8705,8723,
665,18,0,8723,8741,
736,18,0,8741,8759,
739,18,0,8759,8777,
757,18,0,8777,8795,
759,18,0,8795,8813,
802,18,0,8813,8831,
816,18,0,8831,8849,
818,18,0,8849,8867,
827,18,0,8867,8885,
842,18,0,8885,8903,
853,18,0,8903,8921,
908,18,0,8921,8939,
931,18,0,8939,8957,
945,18,0,8957,8975,
948,18,0,8975,8993,
995,18,0,8993,9011,
24,19,0,9011,9030,
28,19,0,9030,9049,
30,19,0,9049,9068,
85,19,0,9068,9087,
103,19,0,9087,9106,
112,19,0,9106,9125,
113,19,0,9125,9144,
134,19,0,9144,9163,
177,19,0,9163,9182,
181,19,0,9182,9201,
193,19,0,9201,9220,
213,19,0,9220,9239,
238,19,0,9239,9258,
244,19,0,9258,9277,
253,19,0,9277,9296,
264,19,0,9296,9315,
266,19,0,9315,9334,
303,19,0,9334,9353,
320,19,0,9353,9372,
322,19,0,9372,9391,
323,19,0,9391,9410,
328,19,0,9410,9429,
336,19,0,9429,9448,
337,19,0,9448,9467,
357,19,0,9467,9486,
367,19,0,9486,9505,
376,19,0,9505,9524,
387,19,0,9524,9543,
476,19,0,9543,9562,
485,19,0,9562,9581,
491,19,0,9581,9600,
498,19,0,9600,9619,
523,19,0,9619,9638,
545,19,0,9638,9657,
557,19,0,9657,9676,
569,19,0,9676,9695,
573,19,0,9695,9714,
607,19,0,9714,9733,
621,19,0,9733,9752,
634,19,0,9752,9771,
656,19,0,9771,9790,
666,19,0,9790,9809,
670,19,0,9809,9828,
681,19,0,9828,9847,
692,19,0,9847,9866,
753,19,0,9866,9885,
768,19,0,9885,9904,
770,19,0,9904,9923,
824,19,0,9923,9942,
866,19,0,9942,9961,
906,19,0,9961,9980,
925,19,0,9980,9999,
954,19,0,9999,10018,
971,19,0,10018,10037,
