Sredni czas oczekiwania: 27.7
pNumber,burstTime,arrivalTime,waitingTime,endTime
6,4,1,0,5,
7,11,6,0,17,
4,5,16,1,22,
8,6,14,8,28,
3,11,11,17,39,
5,11,14,25,50,
0,14,10,40,64,
2,14,13,51,78,
1,14,18,60,92,
9,22,17,75,114,
