Sredni czas oczekiwania: 34.7
pNumber,burstTime,arrivalTime,waitingTime,endTime
9,17,1,0,18,
5,3,2,16,21,
7,3,2,19,24,
6,11,4,20,35,
4,18,13,22,53,
3,8,14,39,61,
0,9,15,46,70,
2,12,16,54,82,
1,3,18,64,85,
8,4,18,67,89,
