Sredni czas oczekiwania: 40.1
pNumber,burstTime,arrivalTime,waitingTime,endTime
7,17,1,1,18,
2,3,3,18,21,
0,3,14,21,24,
6,5,4,24,29,
5,8,2,29,37,
4,9,17,37,46,
1,11,17,46,57,
8,18,9,57,75,
3,18,18,75,93,
9,19,14,93,112,
